bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
mealyde01,,Dean,R.,Mealy,,,,,C,0,0,76,195,Muskingum,,07-05-15,(ht) Cuyahoga Falls,OH,USA,Cuyahoga Falls,Cuyahoga Falls,OH,USA,0000-00-00,W
mechlge01,,H.,Eugene,Mechling,,,,"Gene, Gentleman Gene",G,0,0,73,215,Capital,,24-03-09,Glenford,OH,USA,Glenford,Glenford,OH,USA,26-01-75,W
meehach01,,John,D.,Meehan,,,,Chick,F-G,0,0,73,195,Syracuse,,09-01-17,Syracuse,NY,USA,Christian Brothers Academy,Syracuse,NY,USA,09-04-04,W
mehenbe01,,Bernard,J.,Mehen,,,,Bernie,F-C,0,0,76,185,Tennessee,,19-09-18,Wheeling,WV,USA,Wheeling,Wheeling,WV,USA,11-05-07,W
mekulfr01,,Frank,A.,Mekules,,,,,F,0,0,76,218,Michigan State,,0000-00-00,(ht) Wayne,MI,USA,Western,Detroit,MI,USA,0000-00-00,W
menceer01,,Erv,,Mencel,,,,,G,0,0,72,170,Southern,,0000-00-00,,,,,,,,0000-00-00,W
meyerbi02,,Big,Moose,Meyer,,,,,F-C,0,0,79,0,Gallagher Business School,,0000-00-00,,,,,,,,0000-00-00,W
meyerli01,,Little,Moose,Meyer,,,,,G,0,0,72,0,Gallagher Business School,,0000-00-00,,,,,,,,0000-00-00,W
meyerto01,,Tom,,Meyer,,,,,F-C,0,0,76,214,Detroit,,0000-00-00,,,,,,,,0000-00-00,W
meyerwa01,,Ward,,Meyers,,,,,C,0,0,73,185,none,,0000-00-00,,,,,,,,0000-00-00,W
migdate01,,Theodore,,Migdal,,,,Ted,F,0,0,69,140,Miami (OH),,14-02-18,,,,Garfield,Akron,OH,USA,01-11-99,W
mille01,,,,Miller,,,,,F,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
millsda01,,David,,Mills,,,,Dave,F,0,0,78,210,Seattle,Allan Hancock JC,11-06-40,Columbus,OH,USA,East,Columbus,NY,USA,0000-00-00,B
millsed01,,Ed,,Mills,,,,,C,0,0,80,225,Wisconsin,,0000-00-00,,,,,,,,0000-00-00,W
millsja01,,Jack,,Mills,,,,,F-C,0,0,76,210,Mt. Union,,0000-00-00,,,,,,,,0000-00-00,W
mitchgu01,,Guy,,Mitchell,,,,,F-G,0,0,75,190,Pittsburg State,Denver,0000-00-00,Hutchinson,KS,USA,Hutchinson,Hutchinson,KS,USA,0000-00-00,W
moelled01,,Edward,W.,Moeller,,,,,G,0,0,72,175,Ohio State,,0000-00-00,(ht) Delaware,OH,USA,,,,,0000-00-00,W
moirjo01,,John,,Moir,,,,Johnny,F-C,0,0,74,184,Notre Dame,,22-05-17,Rutherglen,,SCO,Niagara Falls (dnp) / Trott Vocational,Niagara Falls / Niagara Falls,NY,USA,15-11-75,W
moisejo01,,John,,Moiseichik,,,,,G,0,0,71,180,Cortland State,Hobart,0000-00-00,,,,Cortland,Cortland,NY,USA,0000-00-00,W
molinja01,Jack,Jacob,Louis,Molinas,,,,Jack,F,0,0,78,200,Columbia,,16-04-32,New York,NY,USA,Stuyvesant,New York,NY,USA,04-08-75,W
molnech01,,Charles,,Molner,,,,Charlie,G,0,0,72,168,Los Angeles CC,,0000-00-00,,,,,,,,0000-00-00,W
montgji01,,Jim,,Montgomery,,,,,F-C,0,0,75,190,Villanova,,0000-00-00,,,,,,,,0000-00-00,W
moodlbu01,,Bud,,Moodler,,,,,G,0,0,75,215,Defiance,,0000-00-00,,,,Fairview,Dayton,OH,USA,0000-00-00,W
mooredu01,,Donald,W.,Moore,,,,Dudey,G,0,0,69,180,Duquesne,,05-04-10,Pittsburgh,PA,USA,,,,,08-04-84,W
mooreph01,,Phil,,Moore,,,,,F-C,0,0,77,190,Southwestern (KS),,0000-00-00,,,,Wellington,Welllington,KS,USA,0000-00-00,W
moreyda01,,Dale,E.,Morey,,,,,G-F,0,0,73,180,Louisiana State,,01-12-18,Martinsville,IN,USA,Martinsville,Martinsville,IN,USA,14-05-02,W
morri01,,,,Morris,,,,,C-F,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
morriem01,,Emmett,W.,Morrison,,,,,F-G,0,0,75,180,Pittsburgh,,24-08-15,,,,,,,,02-02-93,W
morsege01,,George,,Morse,,,,,F-G,0,0,0,0,Marquette,,0000-00-00,,,,Mt. Carmel,Chicago,IL,USA,0000-00-00,W
morstra01,,Raymond,,Morstadt,,,,Ray,F-C,0,0,74,220,Marquette,,10-03-13,(ht) Waukegan,IL,USA,,,,,0000-00-00,W
moschal01,,Albert,,Moschetti,,,,Al,F,0,0,73,180,St. John's (NY),,01-01-20,,,,New Utrecht,Brooklyn,NY,USA,10-12-07,W
mountpe01,,Paul,W.,Mount,,,,Pete,F,0,0,76,185,none,,10-03-25,,,,Lebanon,Lebanon,IN,USA,03-02-90,W
muellte01,,Leroy,,Mueller,,,,Tex,G,0,0,73,175,Western State (CO),,0000-00-00,,,,,,,,0000-00-00,W
mulleed01,,Ed,,Mullen,,,,,G,0,0,75,185,Marquette,,0000-00-00,,,,,,,,0000-00-00,W
mulvibo01,,Bob,,Mulvihill,,,,,G,0,0,73,185,Rochester,Fordham,0000-00-00,,,,Gonzaga Prep,Washington,DC,USA,0000-00-00,W
nagodja01,,Jacob,,Nagode,,,,Jake,F-G,0,0,74,170,Northwestern,,11-07-15,,,,Waukegan,Waukegan,IL,USA,0000-00-00,W
neatly01,,Lyle,C.,Neat,,,,,G,0,0,72,180,Butler,,29-09-16,,,,,,,,05-12-96,W
nelmage01,,George,Gregory,Nelmark,,,,born Nelimarkka,G,0,0,73,180,Cal-Santa Barbara,NE Missouri State,09-05-17,Ironwood,MI,USA,,,,,04-12-10,W
nelsojo01,,Joseph,A.,Nelson,,,,"Joe, Jumpin' Joe",F-G,0,0,75,180,Brigham Young,,16-03-27,Richfield,UT,USA,Spanish Fork,Spanish Fork,UT,USA,20-07-09,W
neubo01,,Robert,,Neu,,,,Bobby,G-F,0,0,73,175,DePaul,,28-06-17,Chicago,IL,USA,St. Mel,Chicago,IL,USA,07-02-71,W
nichole01,,Lee,,Nichols,,,,,F-G,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
nichoor01,,Oren,Lavaughn,Nichols,,,,,G,0,0,75,185,none,,07-05-18,Boone County,IN,USA,,Anderson,IN,USA,25-12-06,W
nimzfr01,,Fred,O.,Nimz,,,,,C-F,0,0,75,200,Wisconsin-Stevens Point,,22-04-14,,,,Wausau,Wausau,WI,USA,09-05-92,W
nisbeto01,,Tommy,,Nisbet,,,,,G,0,0,70,165,Illinois,,0000-00-00,,,,Thornton,Harvey,IL,USA,0000-00-00,W
nodlebo01,,Robert,,Nodler,,,,Bob,G,0,0,76,195,,,0000-00-00,,,,KC-Wyandotte,Kansas City,KS,USA,0000-00-00,W
norenir01,,Irving,Arnold,Noren,,,,Irv,F,0,0,72,180,Pasadena City,,29-11-24,Jamestown,NY,USA,Pasadena,Pasadena,CA,USA,0000-00-00,W
norriwo01,,Elwood,A.,Norris,,,,Woody,F-G,0,0,73,170,Butler,,18-06-19,Washington,IN,USA,Washington,Washington,IN,USA,25-04-07,W
novotjo01,,John,,Novotny,,,,,G,0,0,70,165,Appalachian State,,29-01-18,Braddock,PA,USA,Braddock,Braddock,PA,USa,14-07-06,W
nowakpa01,,Paul,,Nowak,,,,"Butch, Giz",C,0,0,77,205,Notre Dame,,15-03-14,South Bend,IN,USA,Central,South Bend,IN,USA,10-01-83,W
nugenbo01,,Robert,C.,Nugent,,,,Bob,G,0,0,71,170,none,,18-09-15,Syracuse,NY,USA,Christian Brothers Academy / St. John's,Syracuse,NY,USA,04-06-95,W
oberbre01,,Kenneth,L.,Oberbruner,,,,Red,F-G,0,0,71,175,Notre Dame,,05-10-18,(ht) Ashland,WI,USA,,,,,06-09-91,W
obersja01,,Jack,,Oberst,,,,,F,0,0,71,175,Baldwin-Wallace,,0000-00-00,,,,,,,,0000-00-00,W
obriebi01,,Bill,,O'Brien,,,,,F,0,0,76,185,Loyola (IL),,0000-00-00,,,,,,,,0000-00-00,W
obrieja01,,John,J.,O'Brien,,,Jr.,Jack,G,0,0,73,180,Columbia,,0000-00-00,,,,St. John's Prep,Brooklyn,NY,USA,0000-00-00,W
obrieto01,,Tommy,,O'Brien,,,,,G-F,0,0,0,0,George Washington,,0000-00-00,,,,,,,,0000-00-00,W
ochseru01,,Russell,W.,Ochsenhirt,,,,Russ,F,0,0,75,195,Pittsburgh,,16-04-12,,,,Perry,Pittsburgh,PA,USA,04-10-02,W
oconnco01,,Connie,,O'Connor,,,,,F,0,0,73,0,South Dakota,,0000-00-00,,,,,,,,0000-00-00,W
odonnji01,,James,,O'Donnell,,,,Jim,F-C,0,0,73,180,Canisius,,03-12-12,,,,,,,,0000-00-00,W
odonnne01,,Cornelius,P.,O'Donnell,,,,Neil,F-C,0,0,77,210,Canisius,,17-04-14,,,,,,,,27-12-96,W
okeefha01,,Henry,J.,O'Keeffe,,,,"Hank, Handsome Hank",F,0,0,75,195,Canisius,Rensselaer,0000-00-00,(ht) Malverne,NY,USA,Malverne,Malverne,NY,USA,0000-00-00,W
olivevi01,,Vincent,James,Oliver,,,,Vince,G,0,0,70,180,Indiana,,28-12-15,Whiting,IN,USA,Whiting,Whiting,IN,USA,28-08-85,W
olsenji01,,Jim,,Olsen,,,,,C-F,0,0,78,205,Dartmouth,,0000-00-00,,,,Glenbard,Glen Ellyn,IL,USA,0000-00-00,W
olsonso01,,Oscar,,Olson,,,,Sonny,F,0,0,72,165,Carleton,,0000-00-00,,,,Braham,Braham,MN,USA,0000-00-00,W
opperbe01,,Bernard,,Opper,,,,Bernie,G,0,0,72,185,Kentucky,,01-09-15,New York,NY,USA,Morris/Dwight School,New York,NY,USA,24-02-00,W
oramed01,,Edwin,C.,Oram,,,,Eddie,F-G,0,0,75,175,USC,,05-10-14,,,,,Los Angeles,CA,USA,18-12-04,W
orourbu01,,Carter,J.,O'Rourke,,,,Bud,F,0,0,76,170,DePaul,,14-01-19,,,,,,,,24-11-01,W
orrjo02,,John,,Orr,,,,Johnny,G,0,0,71,180,St. Benedicts,,0000-00-00,,,,St. Rita's,Chicago,IL,USA,0000-00-00,W
oshaubo01,,Bob,,O'Shaughnessy,,,,,G,0,0,72,175,Nevada,,0000-00-00,,,,,,,,0000-00-00,W
osiewle01,,Leo,,Osiewalski,,,,,F,0,0,76,190,none,,25-09-21,,,,Menasha,Menasha,WI,USA,0000-00-00,W
ostroca01,,Kasmer,,Ostrowski,,,,"Cas, Cuyler",G,0,0,74,168,Scranton,,24-07-24,(ht) West Wyoming,PA,USA,West Wyoming,West Wyoming,PA,USA,02-03-00,W
otoolto01,,Tom,,O'Toole,,,,,C,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
otwayfr01,,Frank,,Otway,,,,,F,0,0,76,205,Chicago,Rider/LIU,0000-00-00,,,,,,,,0000-00-00,W
owensrc01,,Raleigh,C.,Owens,,,,R.C.,C,0,0,75,195,College of Idaho,,12-11-34,Shreveport,LA,USA,Santa Monica,Santa Monica,CA,USA,0000-00-00,B
oxenrja01,,Jack,,Oxenrider,,,,,G,0,0,72,170,William Penn,,0000-00-00,(ht) Des Moines,IA,USA,,,,,0000-00-00,W
ozburja01,,Jack,A.,Ozburn,,,,,G-F,0,0,73,170,Monmouth,,04-01-13,Murphysboro,IL,USA,,,,,14-02-69,W
page01,,,,Page,,,,,G,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
paineal01,,Alva,L.,Paine,,,,Allie,G,0,0,72,165,Oklahoma,,22-07-19,Harrah,OK,USA,Oklahoma City Central,Oklahoma City,OK,USA,22-03-08,W
parmecl01,,Clinton,,Parmer,,,,,G,0,0,72,150,none,,0000-00-00,Apache,OK,USA,Apache,Apache,OK,USA,0000-00-00,W
parryed01,,Ed,,Parry,,,,,F-G,0,0,73,175,none,,0000-00-00,,,,Southeastern?   Eastern?,Detroit,MI,USA,0000-00-00,W
parsobo01,,Robert,,Parsons,,,,Bob,F-G,0,0,73,175,Nebraska,,0000-00-00,,,,Lincoln,Lincoln,NE,USA,0000-00-00,W
paskope01,,Pete,,Pasko,,,,,F,0,0,74,190,East Stroudsburg,,0000-00-00,,,,,,,,0000-00-00,W
patanjo01,,Joe,M.,Patanelli,,,,Pat,F,0,0,75,205,Indiana?,,18-09-19,,,,Elkhart,Elkhart,IN,USA,18-08-98,W
patrole01,,Lee,,Patrone,,,,,G,0,0,72,180,West Virginia,,17-03-38,,,,Bellaire,Bellaire,OH,USA,0000-00-00,W
pattera01,,Raymond,Albert,Patterson,,,Jr.,Ray,F,0,0,74,195,Wisconsin,,15-01-22,Lafayette,IN,USA,Wayland Academy,Beaver Dam,WI,USA,03-08-11,W
pawkja01,,John,,Pawk,,,,"Johnny, Jay",F,0,0,74,210,Westminister (PA),,23-12-10,Butler,PA,USA,,,,,28-12-04,W
pawkst01,,Steve,,Pawk,,,,,C-F,0,0,76,175,none,,14-08-14,,,,,,,,04-03-09,W
pawlabo01,,Bob,,Pawlak,,,,,G,0,0,69,150,Toledo,,03-11-39,,,,Elgin,Elgin,IL,USA,0000-00-00,W
pederpe01,,Willard,,Pederson,,,,Pete,F-C,0,0,76,0,Western State (CO),,28-10-10,,,,,,,,0000-00-00,W
perigbi01,,William,J.,Perigo,,,,Bill,F,0,0,72,180,Western Michigan,,17-09-11,,,,Delphi,Delphi,IN,USA,07-02-90,W
perrych01,,Charles,Samuel,Perry,,,,,G,0,0,0,0,Tuskegee,,06-04-21,Savannah,GA,USA,Savannah Beach,Savannah,GA,USA,21-07-01,B
perryma01,,Max,L.,Perry,,,,,G,0,0,69,155,Utah State,,16-05-37,Columbus,IN,USA,Southwestern,Hanover,IN,USA,27-02-08,W
peter01,,,,Peterson,,,,,F,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
peterke01,,Ken,,Peterson,,,,,C,0,0,83,225,Murray State,,22-06-38,,,,,,,,0000-00-00,W
peytoto01,,Charles,Anthony,Peyton,,,,Tony,F-G,0,0,74,200,Alabama State / Toledo ??,,03-03-21,Toledo,OH,USA,Scott,Toledo,OH,USA,23-07-07,B
pharesq01,,John,Lee,Phares,,,,"Jack, Squint",G-F,0,0,70,0,West Virginia,,31-12-15,Elkins,WV,USA,Elkins,Elkins,WV,USA,16-08-74,W
phillbo02,,Bob,,Phillips,,,,,G,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
phillwi01,,Willie,,Phillips,,,,,G-F,0,0,68,175,DePaul,,0000-00-00,,,,,,,,0000-00-00,W
pianaja01,,John,R.,Piana,,,,Jack,F,0,0,74,190,Detroit,,06-08-18,,,,St. Anthony's,Detroit,MI,USA,10-07-01,W
pitzewo01,,Elwood,G.,Pitzer,,,,Woody,G-F,0,0,72,160,Wittenberg,,0000-00-00,Springfield,OH,USA,Springfield,Springfield,OH,USA,22-08-01,W
plahner01,,Eric,A.,Plahn,,,,,G-F,0,0,74,180,Wisconsin-Milwaukee,,25-07-19,,,,Harper,Chicago,IL,USA,04-06-98,W
plattdo01,,Don,,Platt,,,,,F,0,0,78,190,Southeastern,Wichita,0000-00-00,,,,,,,,0000-00-00,W
poguejo01,,Joe,,Pogue,,,,,F,0,0,75,190,Drury College,Notre Dame / Missouri Valley,0000-00-00,,,,Anderson /Wentworth Military Academy,Anderson / Lexington,MO,USA,0000-00-00,W
poncajo01,,John,,Poncar,,,,,C-F,0,0,75,190,none,,12-05-10,,,,,,,,0000-00-00,W
posewjo01,,John,A.,Posewitz,,,,Johnny,G,0,0,72,185,none,,09-08-06,,,,,,,,11-04-94,W
posewsc01,,Joseph,,Posewitz,,,,Scoop,G,0,0,71,180,none,,12-09-08,,,,,,,,25-09-93,W
possnlo01,,Louis,,Possner,,,,Lou,F-C,0,0,75,180,DePaul,,11-08-17,,,,Marshall,Chicago,IL,USA,06-03-90,W
powelji01,,Jim,,Powell,,,,,F,0,0,76,195,Denver,,0000-00-00,,,,,,,,0000-00-00,B
powelro02,,Robert,,Powell,,,,Longie,F-C,0,0,76,0,,,0000-00-00,Gary,IN,USA,,,,,0000-00-00,B
prasser01,,Erwin,T.,Prasse,,,,Erv,G-F,0,0,74,190,Iowa,,01-12-17,,,,Schurz,Chicago,IL,USA,18-06-05,W
prebope01,,Felix,,Preboski,,,,Pete,F,0,0,73,195,Wisconsin,,0000-00-00,,,,Antigo,Antigo,WI,USA,0000-00-00,W
pressba01,,Louis,,Pressley,,,,Babe,G,0,0,74,195,Xavier (LA),,21-09-16,,,,Central,Cleveland,OH,USA,15-09-65,B
priceal01,,Al,W.,Price,,,,,G,0,0,72,180,Toledo,,08-09-17,Detroit,MI,USA,Waite,Toledo,OH,USA,07-11-11,B
pricebe01,,Bernard,,Price,,,,Bernie,F-C,0,0,75,180,none,,20-09-15,Toledo,OH,USA,Libbey,Toledo,OH,USA,24-01-02,B
pricege01,,George,,Price,,,,,F,0,0,77.5,205,Memphis State,,0000-00-00,Germantown,TN,USA,Germantown,Germantown,TN,USA,0000-00-00,W
pricepa01,,Paul,,Price,,,,,F,0,0,0,0,Notre Dame,,0000-00-00,,,,,,,,0000-00-00,W
proctlo01,,Lorvin,,Proctor,,,,,F,0,0,0,0,none,,0000-00-00,,,,,,,,0000-00-00,W
proffcy01,,Searle,T.,Proffitt,,,,Cy,F,0,0,75,190,Butler,Indiana State,26-10-11,,,,Lebanon,Lebanon,IN,USA,13-02-96,W
proksjo01,,Joseph,P.,Proksa,,,,Joe,G,0,0,73,185,Penn State,,30-06-14,,,,,,,,25-10-99,W
pruitge01,,George,,Pruitt,,,,,F,0,0,73,198,Lincoln (MO),,18-06-36,Chicago,IL,USA,Tilden,Chicago,IL,USA,16-12-07,B
pryorle01,,Leroy,,Pryor,,,,Red,F-G,0,0,75,180,DePaul,,0000-00-00,,,,,,,,0000-00-00,B
putnasc01,,Wilton,,Putnam,,,,Scoop,G-F,0,0,72,175,Tennessee,,0000-00-00,,,,Parker,Spartanburg,SC,USA,0000-00-00,W
quabida01,,David,,Quabius,,,,Dave,G,0,0,72,185,Marquette,,16-03-16,,,,North Division,Milwaukee,WI,USA,19-06-83,W
quinlji01,,Jim,,Quinlan,,,,,F,0,0,76,205,Canisius,,0000-00-00,,,,Dansville,Dansville,NY,USA,0000-00-00,W
quinnba01,,Bart,,Quinn,,,,,F,0,0,74,210,Toledo,,0000-00-00,,,,Central Catholic,Fort Wayne,IN,USA,0000-00-00,W
raeji01,,Jim,,Rae,,,,,C,0,0,76,200,Michigan,,0000-00-00,,,,DeVilbiss,Toledo,OH,USA,0000-00-00,W
raimast01,,Stanley,L.,Raiman,,,,Stan,G-F,0,0,69,140,Canisius,Buffalo,22-03-14,,,,,,,,30-01-97,W
reedbi01,,Billy,,Reed,,,,,F,0,0,71,185,Notre Dame,Ripon,0000-00-00,,,,Shawano,Shawano,WI,USA,0000-00-00,W
reevebi01,,Bill,,Reeves,,,,Billy,G,0,0,70,165,Indiana Central,,0000-00-00,,,,West Point,West Point,IN,USA,0000-00-00,W
reghbo01,,Robert,P.,Regh,,,,Bob,G-F,0,0,74,0,,,11-10-12,,,,,,,,24-06-99,W
rehmfr01,,Fred,,Rehm,,,,,G,0,0,75,195,Wisconsin,,0000-00-00,,,,,,,,0000-00-00,W
reiswru01,,Ruben,,Reiswerg,,,,Rube,G,0,0,68,175,none,,10-08-12,Indianapolis,IN,USA,Santa Fe,Santa Fe,TX,USA,22-03-98,W
reitema01,,Martin,,Reiter,,,,Marty,G,0,0,67,160,Duquesne,,25-08-11,,,,Fifth Avenue,Pittsburgh,PA,USA,0000-00-00,W
ricede01,,Delbert,,Rice,,,,Del,F,0,0,74,190,none,,27-10-22,Portsmouth,OH,USA,Portsmouth,Portsmouth,OH,USA,26-01-83,W
richioc01,,Ocie,,Richie,,,,,F,0,0,75,195,Northwestern Louisiana,Arkansas,0000-00-00,,,,,,,,0000-00-00,W
richto01,,Tommy,,Rich,,,,,F,0,0,75,185,Cornell,,0000-00-00,,,,,,,,0000-00-00,W
riebebi01,,Willard,R.,Riebe,,,,Bill,G,0,0,71,175,none,,15-08-17,,,,Euclid Shore,Cleveland,OH,USA,06-02-00,W
riggte01,,Edward,C.,Rigg,,,,Ted,G,0,0,72,175,Carnegie Tech,,07-06-13,,,,,,,,01-01-02,W
riskaed01,,Edward,,Riska,,,,Eddie,G-F,0,0,72,175,Notre Dame,,04-10-19,,,,De La Salle,Chicago,IL,USA,03-08-92,W
riski01,,,,Riskind,,,,,G,0,0,0,0,,,0000-00-00,,,,,,,,0000-00-00,W
rittejo01,,John,,Ritter,,,,,,0,0,76,190,St. Benedict's,,12-05-40,,,,Wathena,Wathena,KS,USA,0000-00-00,
rivliju01,,Jule,L.,Rivlin,,,,"Julie, Jules",G,0,0,71,160,Marshall,,02-02-17,Wheeling ?,WV,USA,Triadelphia,Triadelphia,WV,USA,23-09-02,W
rizzoje01,,Jerry,,Rizzo,,,,,G,0,0,67.5,150,Fordham,,21-04-19,Astoria,NY,USA,,,,,0000-00-00,W
robergl01,,Glenn,,Roberts,,,,,C-F,0,0,77,200,Emory & Henry,,25-10-12,Pound,VA,USA,Pound,Pound,VA,USA,21-05-80,W
roberwy01,,Wyman,J.,Roberts,,,,,F,0,0,71,160,none,,27-09-15,,,,Waterloo,Waterloo,OH,USA,01-12-87,W
rodriab01,,Abel,Joseph,Rodrigues,,,,Rod,G,0,0,72,175,San Francisco,Occidental / Hartnell JC,16-01-22,San Jose,CA,USA,San Jose,San Jose,CA,USA,17-07-10,W
rofflra01,,Jack,,Roffler,,,,Rabbit,G,0,0,70,140,Eastern Washington,,0000-00-00,,,,,,,,0000-00-00,W
romanni01,,David,N.,Romanoff,,,,Nick,C-F,0,0,79,210,College of Pacific,Stockton JC,02-12-33,,,,Alameda,Alameda,CA,USA,17-11-99,W
roonepa01,,Pat,,Rooney,,,,,F-G,0,0,75,0,,,0000-00-00,,,,,,,,0000-00-00,W
roossw01,,Harry,,Roos,,,,Swede,G-F,0,0,73,180,none,,08-08-13,,,,,,,,0000-00-00,W
rosenge01,,Gene,,Rosenthal,,,,,F,0,0,71,175,Carnegie Tech,,0000-00-00,,,,,,,,0000-00-00,W
rosenno01,,Norm,,Rosen,,,,,G,0,0,73,180,Temple,,0000-00-00,,,,,,,,0000-00-00,W
rothca01,,Carl,,Roth,,,,Toughy,G-F,0,0,74,200,Wisconsin,,0000-00-00,,,,Sheboygan,Sheboygan,WI,USA,0000-00-00,W
rothmle01,,Lester,,Rothman,,,,Les,F-G,0,0,73,195,LIU,,0000-00-00,,,,Stuyvesant,New York,NY,USA,0000-00-00,W
rudicre01,,Rex,S.,Rudicel,,,,,G,0,0,65,150,Ball State,,06-09-12,,,,Huntington,Huntington,IN,USA,20-03-00,W
ruhcl01,,Clemens,,Ruh,,,,Clem,G,0,0,70,165,Southern California,,31-10-15,,,,Anderson,Anderson,IN,USA,05-10-73,W
rungge01,,George,J.,Rung,,,,,G,0,0,72,185,Miami (OH),,27-05-16,,,,,,,,29-09-96,W
rushma01,,Malcolm,W.,Rush,,,,Mal,F,0,0,72,170,Bethany (WV),,02-04-09,,,,,,,,01-01-89,W
ruttelo01,,Louis,,Rutter,,,,Lou,G,0,0,74,180,Otterbein,,04-08-14,,,,,,,,0000-00-00,W
sabofr01,,Frank,,Sabo,,,,,G,0,0,73,190,Wayne State,,0000-00-00,,,,Southwestern,Detroit,MI,USA,0000-00-00,W
sachsed01,,Edwin,,Sachs,,,,,G,0,0,74,175,DePaul,,0000-00-00,Ed,,,,,,,0000-00-00,W
sachsfr01,,Francis,Marion,Sachse,,,,"Frank, Butch",G,0,0,72,197,Texas Tech,,24-07-17,Brice,TX,USA,Quitaque,Quitaque,TX,USA,01-10-89,W
sackle01,,Leo,,Sack,,,,,G,0,0,68,145,Xavier (OH),,18-05-14,,,,,,,,0000-00-00,W
sadowed02,,Eddie,,Sadowski,,,,,G,0,0,70,175,Notre Dame,,0000-00-00,,,,,,,,0000-00-00,W
saffeju01,,Edgar,,Saffer,,,Jr.,Junior,F,0,0,0,0,none,,27-07-18,,,,Greens Fork,Greens Fork,IN,USA,0000-00-00,W
sattlbi01,,William,E.,Sattler,,,,"Bill, Slats",C,0,0,80,197,Ohio State,,09-08-16,(ht) Mineral City,OH,USA,,,,,12-07-71,W
sauerlo01,,Louie,,Sauer,,,,Whitey,F-C,0,0,78,235,Valparaiso,,03-09-15,,,,,,,,0000-00-00,W
saundru01,,Russell,Collier,Saunders,,,,Rusty,F-C,0,0,74,205,none,,12-03-06,Trenton,NJ,USA,Central,Trenton,NJ,USA,24-11-67,W
sawyefr01,,Fred,,Sawyer,,,,,C,0,0,83,225,Louisville,Toledo,0000-00-00,,,,South,Cleveland,OH,USA,0000-00-00,W
scalite01,,Theodore,Glenn,Scalissi,,,,Ted,G,0,0,68,160,Ripon,,26-10-21,Madison,WI,USA,Central,Madison,WI,USA,06-01-87,W
scarrja01,,Jack,,Scarry,,,,,F-C,0,0,75,195,Duquesne,,0000-00-00,,,,,,,,0000-00-00,W
schalbe01,,Benjamin,J.,Schall,,,,Bennie,F,0,0,71,170,Toledo,,08-12-17,Cleveland,OH,USA,Woodward,Toledo,OH,USA,09-02-98,W
schefhe01,,Herbert,G.,Scheffler,,,,Herb,C-F,0,0,76,220,Illinois,Oklahoma,05-11-17,,,,Springfield,Springfield,IL,USA,20-01-01,W
scheied01,,Edward,J.,Scheiwe,,,,Ed,G-F,0,0,71,170,Wisconsin,,25-02-18,(ht) Chicago,IL,USA,Bloom,Chicago,IL,USA,19-06-97,W
schicjo01,,John,,Schick,,,,"Johnny, Long John",C-F,0,0,78,230,Ohio State,Yale,0000-00-00,,,,Central,Bridgeport,CT,USA,0000-00-00,W
schlegl01,,Glenn,,Schlechty,,,,,F,0,0,78,185,Findlay,Stoddard,31-03-12,,,,,,,,0000-00-00,W
scholge01,,Eugene,M.,Scholz,,,,Gene,F,0,0,68,160,Capital,Marietta,28-09-17,Columbus,OH,USA,South,Columbus,OH,USA,09-03-05,W
schrabi01,,Bill,,Schrader,,,,,C,0,0,79,210,Notre Dame,,0000-00-00,,,,,,,,0000-00-00,W
schrado01,,Warren,,Schrage,,,,Doc,F-C,0,0,77,190,Wisconsin,,30-07-20,,,,Plymouth,Plymouth,WI,USA,19-01-99,W
schreal01,,Albert,,Schrecker,,,,Al,F,0,0,73,160,none,,23-07-17,,,,,,,,04-01-00,W
schrobi01,,William,Henry,Schroeder,,,,Bill,G-F,0,0,72,190,Wisconsin,,11-04-23,Sheboygan,WI,USA,Sheboygan Central,Sheboygan,WI,USA,09-12-03,W
schuehe01,,Herman,A.,Schuessler,,,,Herm,C,0,0,80,210,none,,20-07-14,,,,,,,,05-07-97,W
schulbu01,,Bucky,,Schuler,,,,,F,0,0,75,200,none,,0000-00-00,,,,New Albany,New Albany,IN,USA,0000-00-00,W
schumwi01,,Wilbur,,Schumacher,,,,,F,0,0,0,0,Butler,,06-03-20,,,,Male,Louisville,KY,USA,03-09-71,W
schuwi01,,Wilbur,,Schu,,,,,F-G,0,0,75,190,Kentucky,,18-12-22,Louisville,KY,USA,Versailles,Versailles,KY,USA,06-11-80,W
schwabo01,,Bob,,Schwartz,,,,,F,0,0,75,0,Wisconsin,,0000-00-00,,,,,,,,0000-00-00,W
scottjo01,,Joe,,Scott,,,,,C-F,0,0,0,0,Case Reserve,,0000-00-00,,,,Elyria,Elyria,OH,USA,0000-00-00,W
